event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1997-04-15 23:43:00,1997-04-16 11:57:00,1997-04-16 00:03:00,B1.7,0
1997-04-16 13:10:00,1997-04-16 13:21:00,1997-04-16 13:25:00,B2.1,0
1997-04-16 14:03:00,1997-04-16 14:12:00,1997-04-16 14:23:00,B1.9,0
1997-04-16 15:50:00,1997-04-16 15:53:00,1997-04-16 15:59:00,B1.0,0
1997-04-16 16:26:00,1997-04-16 16:29:00,1997-04-16 16:31:00,B1.5,0
1997-04-16 18:31:00,1997-04-16 18:43:00,1997-04-16 18:48:00,B3.5,0
1997-04-17 00:23:00,1997-04-17 00:58:00,1997-04-17 01:06:00,B2.7,0
1997-04-26 01:20:00,1997-04-26 01:25:00,1997-04-26 01:30:00,B1.1,0
1997-04-26 23:38:00,1997-04-26 23:50:00,1997-04-27 00:08:00,B6.8,8036
1997-05-03 21:57:00,1997-05-03 22:12:00,1997-05-03 23:00:00,B1.0,0
1997-05-04 07:01:00,1997-05-04 07:06:00,1997-05-04 07:13:00,B1.2,0
1997-05-04 12:51:00,1997-05-04 12:55:00,1997-05-04 13:01:00,B1.2,0
1997-05-04 13:12:00,1997-05-04 13:19:00,1997-05-04 13:27:00,B1.7,0
1997-05-05 00:35:00,1997-05-05 01:00:00,1997-05-05 01:31:00,B4.3,0
1997-05-06 14:04:00,1997-05-06 14:07:00,1997-05-06 14:13:00,B1.2,8038
1997-05-07 03:12:00,1997-05-07 03:23:00,1997-05-07 03:56:00,B1.9,0
1997-05-12 00:55:00,1997-05-12 01:02:00,1997-05-12 01:17:00,B1.2,0
1997-05-12 04:42:00,1997-05-12 04:55:00,1997-05-12 05:26:00,C1.3,0
1997-05-13 18:16:00,1997-05-13 18:23:00,1997-05-13 18:29:00,B1.4,0
1997-05-13 20:13:00,1997-05-13 20:17:00,1997-05-13 20:24:00,B1.5,0
1997-05-13 20:52:00,1997-05-13 20:58:00,1997-05-13 21:04:00,B1.5,0
1997-05-13 21:17:00,1997-05-13 21:23:00,1997-05-13 21:29:00,B1.9,0
1997-05-13 23:09:00,1997-05-13 23:20:00,1997-05-13 23:37:00,B2.5,0
1997-05-14 00:36:00,1997-05-14 00:42:00,1997-05-14 00:51:00,B1.5,0
1997-05-14 01:10:00,1997-05-14 01:17:00,1997-05-14 01:25:00,B3.7,0
1997-05-14 06:09:00,1997-05-14 06:20:00,1997-05-14 06:27:00,B1.7,0
1997-05-15 19:22:00,1997-05-15 19:26:00,1997-05-15 19:29:00,B1.4,0
1997-05-16 12:56:00,1997-05-16 13:01:00,1997-05-16 13:07:00,B2.1,0
1997-05-18 06:07:00,1997-05-18 06:16:00,1997-05-18 06:24:00,B1.9,0
1997-05-18 10:29:00,1997-05-18 10:34:00,1997-05-18 10:42:00,B1.3,0
1997-05-19 02:48:00,1997-05-19 03:33:00,1997-05-19 03:52:00,B3.1,0
1997-05-19 10:18:00,1997-05-19 10:21:00,1997-05-19 10:23:00,B1.0,0
1997-05-20 17:45:00,1997-05-20 18:12:00,1997-05-20 18:47:00,B2.8,0
1997-05-20 21:45:00,1997-05-20 22:10:00,1997-05-20 22:16:00,C4.2,0
1997-05-21 00:37:00,1997-05-21 00:48:00,1997-05-21 00:53:00,B2.3,8040
1997-05-21 01:09:00,1997-05-21 01:19:00,1997-05-21 01:24:00,B4.6,0
1997-05-21 04:38:00,1997-05-21 04:43:00,1997-05-21 04:45:00,B2.2,0
1997-05-21 05:53:00,1997-05-21 05:56:00,1997-05-21 05:58:00,B2.3,0
1997-05-21 06:04:00,1997-05-21 06:25:00,1997-05-21 06:38:00,C2.7,0
1997-05-21 16:49:00,1997-05-21 16:55:00,1997-05-21 17:06:00,B5.4,0
1997-05-21 20:03:00,1997-05-21 20:15:00,1997-05-21 20:27:00,M1.3,0
1997-05-22 07:41:00,1997-05-22 07:44:00,1997-05-22 07:47:00,B1.9,0
1997-05-22 08:41:00,1997-05-22 08:44:00,1997-05-22 08:46:00,B2.4,0
1997-05-22 13:56:00,1997-05-22 14:01:00,1997-05-22 14:07:00,B2.3,0
1997-05-22 19:46:00,1997-05-22 19:49:00,1997-05-22 19:56:00,B1.6,0
1997-05-22 21:39:00,1997-05-22 21:44:00,1997-05-22 21:49:00,B1.9,0
